1.0 0.43482140554481 0.000718297051717768
1.02 0.426350707924644 0.000593113008603876
1.04 0.419927337106423 0.000780090043274291
1.06 0.410817371736352 0.000587487781048663
1.08 0.404721407158554 0.000730459671258709
1.1 0.397154077393058 0.000728265148918334
1.12 0.391169291706642 0.000738495207865276
1.14 0.384446702097984 0.000719769829972155
1.16 0.377582826640522 0.000724298044403732
1.18 0.372291027027686 0.000701952247340865
1.2 0.367123777949139 0.000685110876150469
1.22 0.362548730692803 0.000870126410305835
1.24 0.356468230275105 0.000538199812478863
1.26 0.353793126353089 0.000388560322488613
1.28 0.348597678921546 0.000532275695708403
1.3 0.343724725127327 0.000534956518247537
1.32 0.340239325321242 0.000458632387860563
1.34 0.335438152863009 0.000679595195793438
1.36 0.332205338618072 0.000615036874698801
1.38 0.330196678791076 0.000669752187506014
1.4 0.325902897222472 0.000672033288681184
1.42 0.323774830990257 0.000473558427392498
1.44 0.320796033868648 0.000414226216925492
1.46 0.318665872858589 0.000437490082642464
1.48 0.316565580701227 0.000470182346054688
1.5 0.314784562956393 0.000447018319937528
1.52 0.312493966335432 0.000525442008212136
1.54 0.31217382730458 0.000432681812351421
1.56 0.309914334232496 0.000553788954834467
1.58 0.308624413946658 0.000534592256097057
1.6 0.307180357637596 0.000628703815222023
1.62 0.307868508340697 0.000416152728428247
1.64 0.307239055456693 0.000397432781362534
1.66 0.306585581262998 0.00047290272785634
1.68 0.307629329708278 0.000331548107849146
1.7 0.307165899242129 0.000577257302876695
1.72 0.307658515702177 0.000330659618375161
1.74 0.308581071770675 0.000618518395461713
1.76 0.310262485509646 0.000377820618235459
1.78 0.310726146455379 0.000435770775771502
1.8 0.313451580500777 0.000370172756249003
1.82 0.31647001138694 0.000600862306709944
1.84 0.319180401112656 0.000711742829984174
1.86 0.323326353894213 0.00056851477293553
1.88 0.327896643652695 0.000369559332630479
1.9 0.331994811562358 0.00049450875404811
1.92 0.33716150869937 0.000621284315236013
1.94 0.340942277723227 0.000490665256289493
1.96 0.345977780046776 0.000398060525100843
1.98 0.34996863993462 0.000324924227352441
2.0 0.353549467752903 0.000522188326458374
2.02 0.355775212777615 0.000557617745017194
2.04 0.35900614275075 0.000470197434386656
2.06 0.360186778133592 0.000533740488384914
2.08 0.362511146399613 0.000415269052569523
2.1 0.363982984737184 0.000523657128825084
2.12 0.364434959049448 0.000588877566576717
2.14 0.366799759906154 0.000312963378112712
2.16 0.366787161599101 0.000488952854549676
2.18 0.367292350900827 0.000504524392682939
2.2 0.368533030935883 0.000406883082891327
2.22 0.369082120449403 0.000316796084486933
2.24 0.369491515865438 0.000395321419174567
2.26 0.369703094602706 0.000478094714338072
2.28 0.369890647222104 0.000283951764978029
2.3 0.37020523725398 0.000517507571529016
